,NU_ANO,TP_FAIXA_ETARIA,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TP_LINGUA,TP_STATUS_REDACAO,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
17081,2022,2,F,1,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,599.5,602.5,621.2,479.5,0,1.0,840.0,E,E,D,D,5,H,A,C,C,C,A,B,B,B,A,B,A,B,D,B,B,E,B,C,B
17082,2022,3,F,1,1,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1085.0,1057.0,1068.0,1075.0,600.3,590.3,617.2,626.0,1,1.0,860.0,G,G,D,D,3,C,A,B,C,C,A,B,B,B,B,B,A,B,C,B,B,D,A,B,B
17083,2022,2,F,1,3,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,513.1,631.8,554.2,580.1,0,1.0,800.0,G,G,E,E,5,P,D,E,E,C,A,B,B,B,B,B,B,B,C,B,B,A,A,D,B
17084,2022,2,M,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1087.0,1056.0,1066.0,1078.0,600.3,523.5,408.2,606.7,0,1.0,520.0,F,E,D,D,6,O,A,D,E,A,A,B,B,B,A,A,A,B,D,A,B,E,A,D,B
17085,2022,3,M,1,1,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,527.5,588.6,577.7,680.9,0,1.0,800.0,E,E,D,F,3,Q,D,C,D,B,A,B,B,B,B,B,A,B,D,B,B,D,A,D,B
17086,2022,2,F,1,1,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,529.8,615.6,572.8,512.0,0,1.0,720.0,G,G,E,D,4,N,A,C,D,B,A,B,A,B,A,A,A,B,C,A,B,E,B,D,B
17087,2022,2,F,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1085.0,1057.0,1068.0,1075.0,411.0,399.5,486.7,399.3,1,1.0,500.0,E,E,D,B,5,G,A,C,D,B,A,B,A,B,A,B,A,A,B,A,A,E,A,B,B
17088,2022,2,F,1,1,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,623.1,627.7,603.8,675.3,1,1.0,880.0,D,F,D,D,3,F,B,E,D,C,B,B,B,B,B,B,A,B,C,A,A,D,A,C,B
17089,2022,13,F,2,3,1,2,0,2,,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,0,1,1,0,,1057.0,1068.0,,,491.4,494.6,,1,6.0,0.0,B,B,B,B,4,B,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
17090,2022,2,F,1,0,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1085.0,1057.0,1068.0,1075.0,497.4,582.1,602.3,534.8,0,1.0,740.0,G,F,D,D,2,H,A,B,C,A,A,A,B,B,A,B,A,A,A,A,A,C,A,C,B
17091,2022,4,M,1,3,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,0,0,0,0,,,,,,,,,1,,,E,E,F,B,2,E,A,B,C,B,A,B,B,B,B,B,A,B,C,B,B,C,A,B,B
17092,2022,3,F,1,3,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,0,0,0,0,,,,,,,,,0,,,E,E,B,B,3,D,A,C,C,B,A,B,A,B,A,B,A,A,B,A,A,D,A,B,B
17093,2022,3,M,1,2,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1087.0,1056.0,1066.0,1078.0,590.6,631.0,603.0,631.4,0,1.0,860.0,F,F,C,D,6,H,A,C,E,C,A,B,C,B,A,A,A,A,B,A,B,D,A,D,B
17094,2022,3,M,1,1,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1087.0,1056.0,1066.0,1078.0,627.7,728.3,688.3,754.5,0,1.0,860.0,G,F,E,D,4,Q,C,C,D,C,A,B,A,B,A,B,A,B,B,B,A,E,B,D,B
17095,2022,3,F,1,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,546.6,553.9,560.7,560.1,1,1.0,600.0,H,D,E,D,3,E,A,C,E,C,A,C,B,C,A,B,A,B,D,B,B,D,A,C,B
17096,2022,2,F,1,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,1.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1087.0,1056.0,1066.0,1078.0,591.4,549.0,541.5,548.7,0,1.0,520.0,E,G,F,D,4,D,A,C,C,B,A,B,B,B,A,A,A,A,B,A,A,E,A,C,B
17097,2022,3,M,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1085.0,1057.0,1068.0,1075.0,456.9,557.6,544.0,460.9,1,1.0,500.0,C,G,C,D,3,C,A,B,C,B,A,B,A,B,A,B,A,B,C,A,A,D,A,A,B
17098,2022,2,M,1,2,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1087.0,1056.0,1066.0,1078.0,505.5,536.9,476.8,641.5,0,1.0,640.0,E,F,C,D,3,G,A,C,D,A,A,B,A,A,A,A,A,A,B,A,A,D,B,C,B
17099,2022,2,F,1,0,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,4.0,5300108,Brasília,53,DF,1,1,1,1,1085.0,1057.0,1068.0,1075.0,577.6,597.6,557.5,469.6,0,1.0,580.0,F,F,D,D,4,H,B,E,E,B,A,B,B,B,A,B,A,B,D,B,A,D,A,B,B
17100,2022,2,F,1,1,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1085.0,1057.0,1068.0,1075.0,570.1,649.0,641.2,725.1,0,1.0,740.0,F,F,D,E,5,P,A,E,E,C,A,C,B,B,A,B,B,A,C,A,B,E,A,B,B
17101,2022,2,M,1,2,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1087.0,1056.0,1066.0,1078.0,539.1,561.6,551.8,665.0,1,1.0,700.0,B,E,D,B,4,C,A,B,C,B,A,B,B,B,A,B,A,A,B,A,B,B,A,B,B
17102,2022,2,F,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,0,0,0,0,,,,,,,,,0,,,D,E,B,C,3,A,A,B,C,A,A,B,B,A,A,A,A,A,B,A,A,C,A,A,B
17103,2022,2,M,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,0,0,0,0,,,,,,,,,0,,,C,C,C,B,7,C,A,B,D,A,A,B,A,A,A,B,A,A,B,A,A,D,A,A,B
17104,2022,2,M,1,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1085.0,1057.0,1068.0,1075.0,414.0,570.7,470.5,522.7,0,1.0,600.0,E,E,B,B,3,D,A,B,C,B,A,B,A,B,A,A,A,A,B,A,A,D,A,B,B
17105,2022,3,M,1,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1087.0,1056.0,1066.0,1078.0,474.6,513.2,503.1,459.6,1,2.0,0.0,D,D,C,B,4,C,A,C,D,C,A,C,C,B,A,B,A,B,B,A,A,A,A,B,B
17106,2022,2,F,1,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1087.0,1056.0,1066.0,1078.0,463.5,501.9,493.9,593.2,1,1.0,620.0,E,F,C,D,4,E,A,E,D,B,B,B,B,C,A,B,A,B,E,A,B,E,A,B,B
17107,2022,2,M,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1085.0,1057.0,1068.0,1075.0,493.7,567.7,555.8,464.6,0,1.0,600.0,E,E,B,B,4,C,A,B,D,B,A,B,B,B,A,A,A,A,B,A,A,C,B,B,B
17108,2022,3,M,1,2,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,550.7,566.3,540.4,629.2,1,1.0,560.0,G,G,E,D,6,O,A,C,E,C,A,B,B,B,B,B,A,A,C,A,A,E,A,B,B
17109,2022,2,M,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,568.2,483.4,467.2,525.4,1,1.0,600.0,E,D,F,F,2,B,A,C,D,A,A,B,B,B,A,B,A,A,B,A,B,B,A,B,B
17110,2022,3,F,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,428.4,527.5,573.2,412.2,1,1.0,520.0,E,E,B,B,3,E,A,C,D,A,A,B,B,B,B,B,A,B,B,A,B,D,A,A,B
17111,2022,6,F,1,3,1,2,0,2,,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,394.4,459.3,403.9,343.7,0,1.0,340.0,C,C,D,D,2,A,B,B,B,A,A,B,A,A,A,A,A,A,A,A,A,B,A,A,A
17112,2022,3,F,1,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,491.1,518.0,589.1,625.9,0,1.0,860.0,F,E,D,B,5,J,A,B,C,B,A,B,B,B,A,A,A,A,B,B,A,E,A,E,B
17113,2022,3,F,1,4,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1087.0,1056.0,1066.0,1078.0,429.0,489.3,515.0,488.0,1,1.0,560.0,E,E,C,B,3,B,A,B,C,A,A,B,A,B,A,B,A,A,B,A,A,C,A,A,B
17114,2022,16,M,1,3,1,2,0,2,,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,0,1,1,0,,1058.0,1067.0,,,540.5,599.2,,1,1.0,460.0,D,A,D,B,3,A,A,B,C,A,A,B,A,A,A,B,A,A,B,A,A,B,A,A,A
17115,2022,8,F,1,3,1,2,0,2,,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,0,0,0,0,,,,,,,,,1,,,H,C,C,B,4,A,A,B,D,A,A,A,A,A,A,A,A,A,B,A,A,B,A,A,A
17116,2022,3,M,1,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,557.1,451.9,408.6,528.5,1,1.0,480.0,E,G,B,B,3,H,A,B,D,B,A,B,B,B,A,B,A,B,D,B,B,D,B,B,B
17117,2022,2,F,1,1,1,2,0,2,,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,385.2,500.6,466.2,454.0,1,1.0,700.0,H,E,B,B,4,B,A,B,C,B,A,B,B,B,A,B,A,A,B,A,A,D,A,A,B
17118,2022,3,M,1,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5205497,Cidade Ocidental,52,GO,0,0,0,0,,,,,,,,,0,,,B,E,C,B,3,D,A,C,D,A,A,B,A,B,A,B,A,A,B,A,A,D,A,A,B
17119,2022,3,F,1,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,0,0,0,0,,,,,,,,,1,,,H,H,F,B,8,A,A,B,C,A,A,B,B,A,A,A,A,A,B,A,A,A,A,A,B
17120,2022,4,M,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,577.4,505.1,527.4,441.2,1,1.0,540.0,H,E,F,B,4,C,A,B,C,B,A,B,A,B,A,B,A,A,B,A,A,C,B,B,B
17121,2022,3,M,1,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,580.8,492.5,521.9,551.7,0,1.0,620.0,F,E,E,B,2,E,A,B,C,A,A,B,B,B,B,B,A,A,A,A,A,C,A,A,B
17122,2022,2,M,1,1,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1085.0,1057.0,1068.0,1075.0,680.2,680.2,647.6,853.0,0,1.0,920.0,F,F,D,D,4,P,C,D,D,C,A,C,C,B,B,B,A,B,D,B,A,E,B,E,B
17123,2022,2,F,1,2,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1085.0,1057.0,1068.0,1075.0,625.2,610.4,621.8,716.9,0,1.0,800.0,G,G,E,E,5,Q,D,E,D,B,A,C,C,B,B,B,B,B,E,A,B,E,A,E,B
17124,2022,2,M,1,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,1.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,545.5,645.4,597.5,741.0,1,1.0,580.0,F,F,E,E,4,L,B,C,D,B,A,B,A,B,A,B,A,A,B,A,A,C,A,C,B
17125,2022,2,M,1,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1087.0,1056.0,1066.0,1078.0,522.2,490.4,533.7,526.8,0,1.0,560.0,E,G,F,D,2,K,A,C,C,B,A,B,A,B,A,B,A,A,B,A,A,B,A,A,B
17126,2022,3,M,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1085.0,1057.0,1068.0,1075.0,434.4,530.4,575.0,578.5,0,1.0,600.0,E,F,D,D,4,K,D,D,E,B,A,B,B,B,A,B,A,B,C,A,B,E,A,D,B
17127,2022,2,F,1,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,1.0,1.0,1.0,5217609,Planaltina,52,GO,1,1,1,1,1086.0,1055.0,1065.0,1076.0,387.5,493.2,510.4,336.9,1,1.0,500.0,H,E,D,D,3,H,A,C,C,B,A,B,B,B,B,B,A,B,A,A,A,D,A,C,B
17128,2022,3,M,1,2,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1085.0,1057.0,1068.0,1075.0,389.9,565.1,566.4,627.7,1,1.0,600.0,F,F,D,F,7,B,A,C,D,B,A,B,B,B,A,A,A,A,B,B,A,D,A,C,B
17129,2022,3,M,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,0,0,0,0,,,,,,,,,0,,,H,F,F,D,5,H,A,D,D,B,A,C,C,B,B,C,A,B,C,A,A,E,B,B,B
17130,2022,4,M,1,1,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,504.6,593.3,586.8,386.3,0,1.0,640.0,F,F,D,D,2,O,B,C,C,B,A,B,A,B,A,B,A,A,B,A,B,C,A,B,B
17131,2022,3,M,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,617.1,595.8,593.6,642.7,0,1.0,580.0,E,F,B,B,2,B,A,B,C,B,A,B,B,B,A,B,A,A,B,A,A,B,A,A,B
17132,2022,3,M,3,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,0,0,0,0,,,,,,,,,0,,,F,E,D,D,3,E,A,C,D,B,A,B,B,B,A,B,A,B,B,A,A,D,A,C,B
17133,2022,2,M,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1085.0,1057.0,1068.0,1075.0,517.1,510.0,491.2,576.2,0,1.0,700.0,H,E,C,B,6,B,A,C,D,B,A,B,B,B,A,B,A,A,B,A,B,E,B,B,B
17134,2022,3,M,1,1,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,566.6,620.1,598.0,736.8,0,1.0,920.0,G,F,D,D,4,K,A,C,D,B,A,B,B,A,A,B,B,A,B,A,A,E,A,B,B
17135,2022,2,F,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1087.0,1056.0,1066.0,1078.0,399.3,442.3,582.4,604.3,0,1.0,660.0,F,F,D,D,6,E,A,D,E,C,A,B,C,B,A,B,A,A,B,A,B,A,A,B,B
17136,2022,3,M,1,1,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,489.4,528.7,551.4,422.4,1,1.0,540.0,G,E,E,B,4,M,A,B,C,B,A,B,B,B,A,B,A,B,D,A,B,E,A,C,B
17137,2022,16,M,2,3,1,2,0,2,,0,5300108.0,Brasília,53.0,DF,1.0,1.0,1.0,5300108,Brasília,53,DF,0,0,0,0,,,,,,,,,1,,,B,B,C,C,4,E,A,B,C,A,B,B,A,B,A,B,A,A,B,A,A,C,A,B,B
17138,2022,3,M,1,1,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,0,0,0,0,,,,,,,,,0,,,E,G,F,E,2,M,B,D,C,A,A,B,B,B,A,B,B,B,C,A,B,C,A,C,B
17139,2022,3,M,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,0,1,1,0,,1055.0,1065.0,,,572.5,602.6,,1,4.0,0.0,E,E,F,B,6,C,A,B,C,A,A,A,A,A,A,B,A,A,B,A,A,C,A,A,B
17140,2022,4,F,1,2,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,0,0,0,0,,,,,,,,,0,,,G,G,E,E,2,M,B,E,E,B,A,B,B,B,B,B,A,B,C,B,B,E,B,C,B
17141,2022,2,M,1,1,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,608.8,642.6,616.3,733.5,0,1.0,680.0,F,G,E,E,4,Q,D,E,D,B,B,C,C,B,B,B,B,B,B,A,B,D,A,E,B
17142,2022,3,F,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,456.1,439.9,424.8,412.9,1,1.0,400.0,H,H,F,F,5,D,A,C,D,B,A,B,B,B,A,B,A,A,B,A,A,E,A,C,B
17143,2022,2,M,1,2,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,0,0,0,0,,,,,,,,,0,,,G,G,D,D,3,E,A,B,C,A,A,B,B,B,B,B,A,A,B,B,A,A,A,B,B
17144,2022,3,M,1,3,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,439.1,367.4,485.7,561.0,1,1.0,600.0,E,F,D,D,5,M,A,E,D,D,A,B,D,B,A,B,A,B,C,B,B,E,A,C,B
17145,2022,3,M,1,3,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1085.0,1057.0,1068.0,1075.0,521.2,557.6,603.6,507.6,0,1.0,780.0,F,F,D,B,4,L,A,B,D,C,A,B,D,C,A,B,A,B,D,B,B,E,A,D,B
17146,2022,2,F,1,2,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,565.5,572.3,573.9,468.3,1,1.0,640.0,C,H,C,D,6,D,A,B,D,B,A,B,B,A,A,B,A,A,B,A,A,D,B,B,B
17147,2022,3,M,1,1,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,567.1,601.5,472.8,588.8,1,1.0,620.0,E,E,E,B,5,D,A,C,D,B,A,B,A,B,A,B,A,A,C,A,A,B,B,B,B
17148,2022,3,F,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,2.0,1.0,5300108,Brasília,53,DF,0,1,1,0,,1058.0,1067.0,,,385.6,421.5,,1,1.0,480.0,C,G,D,E,7,E,A,C,C,C,A,C,A,B,A,A,A,A,B,B,A,E,A,A,B
17149,2022,2,F,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,403.4,568.5,466.1,531.6,0,1.0,640.0,C,F,B,B,3,C,A,C,C,A,A,B,B,B,A,B,A,B,C,A,A,C,A,A,B
17150,2022,3,F,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,426.2,603.8,569.5,507.1,1,1.0,920.0,D,D,F,B,2,C,A,B,C,A,A,A,B,B,A,B,A,A,B,B,A,C,A,A,B
17151,2022,3,F,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,0,0,0,0,,,,,,,,,1,,,B,F,D,D,2,E,A,B,C,B,A,B,A,B,A,B,A,B,B,A,A,B,A,A,B
17152,2022,3,M,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1087.0,1056.0,1066.0,1078.0,575.2,579.1,597.5,644.3,0,1.0,640.0,F,D,D,B,7,H,A,B,D,A,A,B,B,B,A,B,A,A,B,B,A,E,A,B,B
17153,2022,2,M,1,2,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,474.9,577.5,496.9,550.3,1,1.0,640.0,G,G,D,D,4,H,B,D,D,C,A,B,B,B,A,B,A,A,E,B,B,E,A,C,B
17154,2022,3,M,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,0,0,0,0,,,,,,,,,0,,,A,E,C,B,5,D,A,C,D,A,A,B,A,B,A,B,A,A,B,A,A,C,A,A,B
17155,2022,2,F,1,1,3,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1085.0,1057.0,1068.0,1075.0,554.8,592.1,617.9,674.2,0,1.0,680.0,G,G,D,D,4,P,B,E,D,C,A,B,C,B,B,B,B,B,D,B,B,E,B,E,B
17156,2022,2,F,1,3,1,2,0,3,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1086.0,1055.0,1065.0,1076.0,457.5,515.1,579.7,594.1,1,1.0,800.0,E,E,C,B,3,E,A,B,C,B,A,B,B,B,A,B,A,B,B,A,A,E,B,D,B
17157,2022,12,M,1,4,1,2,0,2,,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,0,0,0,0,,,,,,,,,1,,,H,B,B,B,3,B,A,B,C,A,A,B,A,B,A,B,A,A,B,A,A,A,B,A,A
17158,2022,3,M,1,3,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,2.0,1.0,1.0,5300108,Brasília,53,DF,0,1,1,0,,1055.0,1065.0,,,471.1,431.7,,0,3.0,0.0,D,G,D,D,3,E,A,B,C,A,B,B,A,A,A,A,A,A,B,A,A,B,A,A,B
17159,2022,2,M,1,0,1,2,0,2,1.0,0,5300108.0,Brasília,53.0,DF,4.0,1.0,1.0,5300108,Brasília,53,DF,1,1,1,1,1088.0,1058.0,1067.0,1077.0,416.0,449.7,573.8,652.1,0,1.0,560.0,D,D,F,F,3,M,A,E,E,B,A,B,B,B,A,B,B,B,B,A,A,B,A,B,B
